,time,customer_no,name,location,hour
3048,16:09:00,929,Christina Mcdowell,fruit,16
3049,16:09:00,930,Mary Lewis,spices,16
3050,16:09:00,931,Brian Linton,fruit,16
3051,16:09:00,932,Genevieve Genna,fruit,16
3052,16:09:00,933,Raul Campbell,dairy,16
3053,16:09:00,934,Luz Johnson,fruit,16
3054,16:10:00,912,Carl Shanholtz,fruit,16
3055,16:10:00,915,Vincent Bannister,checkout,16
3056,16:10:00,917,Rosemary Casanova,checkout,16
3057,16:10:00,918,Kathryn Gonzales,spices,16
3058,16:10:00,924,Cynthia Harper,fruit,16
3059,16:10:00,925,Douglas Harris,spices,16
3060,16:10:00,929,Christina Mcdowell,spices,16
3061,16:10:00,930,Mary Lewis,checkout,16
3062,16:10:00,931,Brian Linton,checkout,16
3063,16:10:00,932,Genevieve Genna,checkout,16
3064,16:10:00,933,Raul Campbell,spices,16
3065,16:10:00,934,Luz Johnson,checkout,16
3066,16:10:00,935,Joanne Morse,dairy,16
3067,16:11:00,914,Shayne Smithers,checkout,16
3068,16:11:00,925,Douglas Harris,dairy,16
3069,16:11:00,929,Christina Mcdowell,fruit,16
3070,16:11:00,933,Raul Campbell,checkout,16
3071,16:11:00,936,Kyle Higginbotham,fruit,16
3072,16:11:00,937,Damaris Robles,dairy,16
3073,16:11:00,938,Roland Cole,drinks,16
3074,16:11:00,939,Joanne Shoulders,fruit,16
3075,16:11:00,940,Isaac Petty,fruit,16
3076,16:12:00,929,Christina Mcdowell,checkout,16
3077,16:12:00,936,Kyle Higginbotham,drinks,16
3078,16:12:00,938,Roland Cole,spices,16
3079,16:12:00,940,Isaac Petty,checkout,16
3080,16:12:00,941,Brian Doran,drinks,16
3081,16:12:00,942,Dennis Forbes,spices,16
3082,16:12:00,943,Edith Swint,fruit,16
3083,16:12:00,944,Marcia Harrington,dairy,16
3084,16:12:00,945,Kevin Dardis,dairy,16
3085,16:12:00,946,Leslie Bijou,fruit,16
3086,16:12:00,947,Elizabeth Webster,fruit,16
3087,16:12:00,948,Lorraine Hebert,drinks,16
3088,16:13:00,912,Carl Shanholtz,checkout,16
3089,16:13:00,923,James Edwards,spices,16
3090,16:13:00,925,Douglas Harris,spices,16
3091,16:13:00,928,Diane Istre,fruit,16
3092,16:13:00,936,Kyle Higginbotham,spices,16
3093,16:13:00,937,Damaris Robles,checkout,16
3094,16:13:00,938,Roland Cole,checkout,16
3095,16:13:00,939,Joanne Shoulders,checkout,16
3096,16:13:00,942,Dennis Forbes,drinks,16
3097,16:13:00,943,Edith Swint,checkout,16
3098,16:13:00,945,Kevin Dardis,drinks,16
3099,16:13:00,946,Leslie Bijou,checkout,16
3100,16:13:00,947,Elizabeth Webster,spices,16
3101,16:14:00,918,Kathryn Gonzales,dairy,16
3102,16:14:00,922,Roger Goodrich,spices,16
3103,16:14:00,923,James Edwards,drinks,16
3104,16:14:00,924,Cynthia Harper,checkout,16
3105,16:14:00,935,Joanne Morse,spices,16
3106,16:14:00,947,Elizabeth Webster,checkout,16
3107,16:14:00,949,John Reynolds,fruit,16
3108,16:15:00,918,Kathryn Gonzales,spices,16
3109,16:15:00,923,James Edwards,spices,16
3110,16:15:00,925,Douglas Harris,checkout,16
3111,16:15:00,926,Zofia Munoz,checkout,16
3112,16:15:00,936,Kyle Higginbotham,fruit,16
3113,16:15:00,942,Dennis Forbes,checkout,16
3114,16:15:00,944,Marcia Harrington,checkout,16
3115,16:16:00,918,Kathryn Gonzales,checkout,16
3116,16:16:00,923,James Edwards,drinks,16
3117,16:16:00,928,Diane Istre,checkout,16
3118,16:16:00,935,Joanne Morse,fruit,16
3119,16:16:00,936,Kyle Higginbotham,dairy,16
3120,16:16:00,949,John Reynolds,checkout,16
3121,16:16:00,950,Tyler Moralez,dairy,16
3122,16:16:00,951,Tyron Thompson,fruit,16
3123,16:16:00,952,Robert Lambert,dairy,16
3124,16:16:00,953,Lloyd Monarrez,fruit,16
3125,16:17:00,936,Kyle Higginbotham,drinks,16
3126,16:17:00,945,Kevin Dardis,spices,16
3127,16:17:00,948,Lorraine Hebert,spices,16
3128,16:17:00,952,Robert Lambert,drinks,16
3129,16:18:00,922,Roger Goodrich,dairy,16
3130,16:18:00,923,James Edwards,checkout,16
3131,16:18:00,948,Lorraine Hebert,dairy,16
3132,16:18:00,954,Margery Byrd,fruit,16
3133,16:18:00,955,Juana Hamilton,dairy,16
3134,16:19:00,935,Joanne Morse,checkout,16
3135,16:19:00,936,Kyle Higginbotham,fruit,16
3136,16:19:00,945,Kevin Dardis,checkout,16
3137,16:19:00,948,Lorraine Hebert,fruit,16
3138,16:19:00,952,Robert Lambert,checkout,16
3139,16:20:00,936,Kyle Higginbotham,checkout,16
3140,16:20:00,941,Brian Doran,spices,16
3141,16:20:00,948,Lorraine Hebert,drinks,16
3142,16:20:00,950,Tyler Moralez,spices,16
3143,16:20:00,951,Tyron Thompson,checkout,16
3144,16:20:00,953,Lloyd Monarrez,dairy,16
3145,16:20:00,954,Margery Byrd,checkout,16
3146,16:20:00,956,Herbert Jackson,fruit,16
3147,16:21:00,922,Roger Goodrich,drinks,16
3148,16:21:00,941,Brian Doran,dairy,16
3149,16:21:00,948,Lorraine Hebert,checkout,16
3150,16:21:00,957,John Fox,fruit,16
3151,16:21:00,958,Earnestine Clark,dairy,16
3152,16:21:00,959,Mark Hoss,spices,16
3153,16:22:00,922,Roger Goodrich,checkout,16
3154,16:22:00,950,Tyler Moralez,dairy,16
3155,16:22:00,955,Juana Hamilton,fruit,16
3156,16:22:00,957,John Fox,dairy,16
3157,16:22:00,958,Earnestine Clark,fruit,16
3158,16:22:00,960,Robert Withrow,drinks,16
3159,16:22:00,961,Alice Minutillo,dairy,16
3160,16:23:00,941,Brian Doran,spices,16
3161,16:23:00,950,Tyler Moralez,spices,16
3162,16:23:00,955,Juana Hamilton,checkout,16
3163,16:23:00,959,Mark Hoss,dairy,16
3164,16:23:00,962,Ralph Owens,fruit,16
3165,16:23:00,963,Micheal Duncan,drinks,16
3166,16:23:00,964,Stanley White,dairy,16
3167,16:24:00,950,Tyler Moralez,drinks,16
3168,16:24:00,956,Herbert Jackson,drinks,16
3169,16:24:00,958,Earnestine Clark,dairy,16
3170,16:24:00,961,Alice Minutillo,fruit,16
3171,16:24:00,963,Micheal Duncan,fruit,16
3172,16:24:00,965,Charles Busch,spices,16
3173,16:25:00,941,Brian Doran,checkout,16
3174,16:25:00,957,John Fox,fruit,16
3175,16:25:00,962,Ralph Owens,checkout,16
3176,16:25:00,963,Micheal Duncan,spices,16
3177,16:25:00,965,Charles Busch,checkout,16
3178,16:26:00,956,Herbert Jackson,checkout,16
3179,16:26:00,957,John Fox,checkout,16
3180,16:26:00,959,Mark Hoss,spices,16
3181,16:26:00,961,Alice Minutillo,checkout,16
3182,16:26:00,963,Micheal Duncan,checkout,16
3183,16:27:00,950,Tyler Moralez,spices,16
3184,16:27:00,953,Lloyd Monarrez,drinks,16
3185,16:27:00,959,Mark Hoss,dairy,16
3186,16:27:00,960,Robert Withrow,fruit,16
3187,16:28:00,950,Tyler Moralez,fruit,16
3188,16:28:00,953,Lloyd Monarrez,checkout,16
3189,16:28:00,960,Robert Withrow,checkout,16
3190,16:28:00,966,Joseph Frye,dairy,16
3191,16:29:00,950,Tyler Moralez,drinks,16
3192,16:29:00,958,Earnestine Clark,drinks,16
3193,16:29:00,967,James Adams,dairy,16
3194,16:30:00,968,Phillip Wilkerson,dairy,16
3195,16:30:00,969,Gladys Noland,spices,16
3196,16:30:00,970,David Walker,fruit,16
3197,16:31:00,958,Earnestine Clark,checkout,16
3198,16:31:00,964,Stanley White,drinks,16
3199,16:31:00,968,Phillip Wilkerson,fruit,16
3200,16:31:00,969,Gladys Noland,fruit,16
3201,16:31:00,971,Amanda Deshazer,dairy,16
3202,16:32:00,959,Mark Hoss,spices,16
3203,16:32:00,964,Stanley White,checkout,16
3204,16:32:00,966,Joseph Frye,spices,16
3205,16:32:00,967,James Adams,checkout,16
3206,16:32:00,970,David Walker,checkout,16
3207,16:33:00,959,Mark Hoss,checkout,16
3208,16:33:00,972,Patrick Dilley,fruit,16
3209,16:34:00,969,Gladys Noland,dairy,16
3210,16:34:00,973,Harold Cain,dairy,16
3211,16:34:00,974,Nellie King,dairy,16
3212,16:34:00,975,Michael Scully,dairy,16
3213,16:35:00,966,Joseph Frye,dairy,16
3214,16:35:00,968,Phillip Wilkerson,dairy,16
3215,16:35:00,969,Gladys Noland,drinks,16
3216,16:35:00,972,Patrick Dilley,checkout,16
3217,16:36:00,950,Tyler Moralez,checkout,16
3218,16:36:00,973,Harold Cain,checkout,16
3219,16:36:00,975,Michael Scully,checkout,16
3220,16:36:00,976,Rachel Stafford,drinks,16
3221,16:37:00,966,Joseph Frye,drinks,16
3222,16:37:00,976,Rachel Stafford,spices,16
3223,16:38:00,974,Nellie King,fruit,16
3224,16:38:00,976,Rachel Stafford,checkout,16
3225,16:39:00,966,Joseph Frye,fruit,16
3226,16:39:00,977,Kara Johnson,drinks,16
3227,16:40:00,969,Gladys Noland,fruit,16
3228,16:40:00,971,Amanda Deshazer,checkout,16
3229,16:40:00,977,Kara Johnson,fruit,16
3230,16:41:00,966,Joseph Frye,checkout,16
3231,16:41:00,969,Gladys Noland,checkout,16
3232,16:41:00,974,Nellie King,drinks,16
3233,16:41:00,977,Kara Johnson,checkout,16
3234,16:41:00,978,Edward Pritchett,dairy,16
3235,16:42:00,968,Phillip Wilkerson,checkout,16
3236,16:42:00,974,Nellie King,checkout,16
3237,16:42:00,979,Neil Seale,spices,16
3238,16:42:00,980,Stephanie Williams,fruit,16
3239,16:42:00,981,Gavin Saavedra,fruit,16
3240,16:42:00,982,Margaret Perea,dairy,16
3241,16:43:00,981,Gavin Saavedra,spices,16
3242,16:43:00,982,Margaret Perea,fruit,16
3243,16:44:00,978,Edward Pritchett,spices,16
3244,16:44:00,979,Neil Seale,checkout,16
3245,16:44:00,981,Gavin Saavedra,drinks,16
3246,16:44:00,983,Nichol Scarbrough,dairy,16
3247,16:45:00,980,Stephanie Williams,drinks,16
3248,16:45:00,984,Jennifer Cousins,dairy,16
3249,16:45:00,985,Sam Celis,dairy,16
3250,16:46:00,980,Stephanie Williams,checkout,16
3251,16:46:00,981,Gavin Saavedra,spices,16
3252,16:46:00,983,Nichol Scarbrough,drinks,16
3253,16:46:00,986,Howard Ross,fruit,16
3254,16:47:00,981,Gavin Saavedra,drinks,16
3255,16:47:00,982,Margaret Perea,spices,16
3256,16:47:00,987,Richard Johnson,dairy,16
3257,16:47:00,988,Billie Heroman,fruit,16
3258,16:47:00,989,Benjamin Dennis,dairy,16
3259,16:47:00,990,Frank Threlkeld,dairy,16
3260,16:48:00,981,Gavin Saavedra,checkout,16
3261,16:48:00,982,Margaret Perea,dairy,16
3262,16:48:00,983,Nichol Scarbrough,checkout,16
3263,16:48:00,986,Howard Ross,checkout,16
3264,16:48:00,988,Billie Heroman,dairy,16
3265,16:48:00,989,Benjamin Dennis,spices,16
3266,16:49:00,991,Daniel Ramirez,spices,16
3267,16:50:00,978,Edward Pritchett,fruit,16
3268,16:50:00,985,Sam Celis,checkout,16
3269,16:50:00,989,Benjamin Dennis,dairy,16
3270,16:50:00,991,Daniel Ramirez,checkout,16
3271,16:51:00,984,Jennifer Cousins,fruit,16
3272,16:51:00,988,Billie Heroman,spices,16
3273,16:51:00,992,Sharon Komer,dairy,16
3274,16:51:00,993,Russell Stanfield,drinks,16
3275,16:51:00,994,Irene Robson,dairy,16
3276,16:52:00,978,Edward Pritchett,checkout,16
3277,16:52:00,988,Billie Heroman,dairy,16
3278,16:52:00,990,Frank Threlkeld,drinks,16
3279,16:52:00,993,Russell Stanfield,fruit,16
3280,16:53:00,984,Jennifer Cousins,checkout,16
3281,16:53:00,987,Richard Johnson,fruit,16
3282,16:53:00,990,Frank Threlkeld,spices,16
3283,16:54:00,989,Benjamin Dennis,drinks,16
3284,16:54:00,990,Frank Threlkeld,dairy,16
3285,16:54:00,993,Russell Stanfield,checkout,16
3286,16:55:00,995,Vivian Dam,dairy,16
3287,16:55:00,996,Robert Bond,fruit,16
3288,16:56:00,987,Richard Johnson,dairy,16
3289,16:56:00,988,Billie Heroman,checkout,16
3290,16:56:00,989,Benjamin Dennis,checkout,16
3291,16:56:00,992,Sharon Komer,spices,16
3292,16:56:00,994,Irene Robson,fruit,16
3293,16:56:00,995,Vivian Dam,checkout,16
3294,16:56:00,996,Robert Bond,checkout,16
3295,16:57:00,982,Margaret Perea,drinks,16
3296,16:57:00,992,Sharon Komer,fruit,16
3297,16:57:00,997,Joe Gorsuch,spices,16
3298,16:57:00,998,Ashley Salazar,fruit,16
3299,16:57:00,999,Steve Francis,fruit,16
3300,16:57:00,1000,Brenda Brown,fruit,16
3301,16:57:00,1001,Joe Woods,drinks,16
3302,16:58:00,987,Richard Johnson,spices,16
3303,16:58:00,992,Sharon Komer,checkout,16
3304,16:58:00,997,Joe Gorsuch,checkout,16
3305,16:58:00,998,Ashley Salazar,spices,16
3306,16:58:00,999,Steve Francis,dairy,16
3307,16:58:00,1000,Brenda Brown,drinks,16
3308,16:58:00,1002,Mabel Thomas,fruit,16
3309,16:58:00,1003,Aaron Hawkins,dairy,16
3310,16:58:00,1004,Constance Jenkins,spices,16
3311,16:59:00,982,Margaret Perea,fruit,16
3312,16:59:00,987,Richard Johnson,checkout,16
3313,16:59:00,999,Steve Francis,fruit,16
3314,16:59:00,1000,Brenda Brown,spices,16
3315,17:00:00,982,Margaret Perea,checkout,17
3316,17:00:00,990,Frank Threlkeld,spices,17
3317,17:00:00,998,Ashley Salazar,dairy,17
3318,17:00:00,1005,Florentino Winters,dairy,17
3319,17:00:00,1006,Dorothy Carpenter,drinks,17
3320,17:01:00,1000,Brenda Brown,checkout,17
3321,17:01:00,1001,Joe Woods,fruit,17
3322,17:01:00,1004,Constance Jenkins,dairy,17
3323,17:01:00,1005,Florentino Winters,fruit,17
3324,17:01:00,1006,Dorothy Carpenter,checkout,17
3325,17:01:00,1007,Ryan Mcdonald,drinks,17
3326,17:01:00,1008,Blanche Dupre,drinks,17
3327,17:01:00,1009,Adam Rowe,fruit,17
3328,17:01:00,1010,Tracy Coleman,fruit,17
3329,17:01:00,1011,Alicia Wyant,fruit,17
3330,17:01:00,1012,James Booth,drinks,17
3331,17:01:00,1013,Melissa Herbert,dairy,17
3332,17:02:00,990,Frank Threlkeld,fruit,17
3333,17:02:00,999,Steve Francis,dairy,17
3334,17:02:00,1002,Mabel Thomas,checkout,17
3335,17:02:00,1003,Aaron Hawkins,spices,17
3336,17:02:00,1004,Constance Jenkins,drinks,17
3337,17:02:00,1005,Florentino Winters,checkout,17
3338,17:02:00,1008,Blanche Dupre,fruit,17
3339,17:02:00,1009,Adam Rowe,checkout,17
3340,17:02:00,1012,James Booth,fruit,17
3341,17:02:00,1014,Verdie Mckemie,dairy,17
3342,17:02:00,1015,Robert Wies,fruit,17
3343,17:02:00,1016,George Segal,fruit,17
3344,17:03:00,994,Irene Robson,checkout,17
3345,17:03:00,998,Ashley Salazar,fruit,17
3346,17:03:00,1001,Joe Woods,checkout,17
3347,17:03:00,1003,Aaron Hawkins,checkout,17
3348,17:03:00,1004,Constance Jenkins,spices,17
3349,17:03:00,1007,Ryan Mcdonald,spices,17
3350,17:03:00,1014,Verdie Mckemie,fruit,17
3351,17:03:00,1016,George Segal,dairy,17
3352,17:03:00,1017,David Childress,fruit,17
3353,17:03:00,1018,Evelyn Harris,fruit,17
3354,17:04:00,998,Ashley Salazar,dairy,17
3355,17:04:00,1004,Constance Jenkins,checkout,17
3356,17:04:00,1011,Alicia Wyant,dairy,17
3357,17:04:00,1018,Evelyn Harris,dairy,17
3358,17:05:00,990,Frank Threlkeld,dairy,17
3359,17:05:00,1008,Blanche Dupre,checkout,17
3360,17:05:00,1010,Tracy Coleman,checkout,17
3361,17:05:00,1011,Alicia Wyant,checkout,17
3362,17:05:00,1015,Robert Wies,checkout,17
3363,17:05:00,1018,Evelyn Harris,spices,17
3364,17:05:00,1019,Kevin Rosas,spices,17
3365,17:05:00,1020,Rita Lucas,fruit,17
3366,17:06:00,998,Ashley Salazar,checkout,17
3367,17:06:00,999,Steve Francis,fruit,17
3368,17:06:00,1007,Ryan Mcdonald,dairy,17
3369,17:06:00,1019,Kevin Rosas,checkout,17
3370,17:07:00,1012,James Booth,checkout,17
3371,17:07:00,1014,Verdie Mckemie,drinks,17
3372,17:07:00,1016,George Segal,drinks,17
3373,17:07:00,1018,Evelyn Harris,dairy,17
3374,17:08:00,1007,Ryan Mcdonald,checkout,17
3375,17:08:00,1013,Melissa Herbert,checkout,17
3376,17:08:00,1014,Verdie Mckemie,checkout,17
3377,17:08:00,1021,Jacob Borg,fruit,17
3378,17:08:00,1022,Sylvia Marston,drinks,17
3379,17:09:00,1016,George Segal,spices,17
3380,17:09:00,1017,David Childress,checkout,17
3381,17:09:00,1020,Rita Lucas,checkout,17
3382,17:09:00,1021,Jacob Borg,checkout,17
3383,17:09:00,1023,Roberta Ward,drinks,17
3384,17:09:00,1024,Frances Campbell,spices,17
3385,17:10:00,990,Frank Threlkeld,fruit,17
3386,17:10:00,1022,Sylvia Marston,checkout,17
3387,17:10:00,1023,Roberta Ward,checkout,17
3388,17:10:00,1024,Frances Campbell,drinks,17
3389,17:10:00,1025,Eric Fullard,fruit,17
3390,17:10:00,1026,Holly Williams,spices,17
3391,17:11:00,990,Frank Threlkeld,checkout,17
3392,17:11:00,999,Steve Francis,dairy,17
3393,17:11:00,1016,George Segal,dairy,17
3394,17:12:00,1024,Frances Campbell,spices,17
3395,17:12:00,1026,Holly Williams,fruit,17
3396,17:13:00,1027,Elizabeth Wiley,fruit,17
3397,17:13:00,1028,Evelyn Allen,fruit,17
3398,17:13:00,1029,Kristine Miller,dairy,17
3399,17:14:00,1024,Frances Campbell,checkout,17
3400,17:14:00,1026,Holly Williams,dairy,17
3401,17:14:00,1028,Evelyn Allen,checkout,17
3402,17:14:00,1030,Frank Zabel,fruit,17
3403,17:15:00,999,Steve Francis,fruit,17
3404,17:15:00,1025,Eric Fullard,dairy,17
3405,17:15:00,1029,Kristine Miller,checkout,17
3406,17:15:00,1030,Frank Zabel,spices,17
3407,17:15:00,1031,Min Compton,dairy,17
3408,17:15:00,1032,Margie Chambers,spices,17
3409,17:16:00,999,Steve Francis,checkout,17
3410,17:16:00,1016,George Segal,spices,17
3411,17:16:00,1026,Holly Williams,checkout,17
3412,17:16:00,1030,Frank Zabel,dairy,17
3413,17:16:00,1032,Margie Chambers,drinks,17
3414,17:16:00,1033,Christopher Robinette,spices,17
3415,17:16:00,1034,Susan Hill,fruit,17
3416,17:16:00,1035,Peggy Caudill,drinks,17
3417,17:16:00,1036,Gregory Mcbride,fruit,17
3418,17:16:00,1037,Ernest Carpenter,fruit,17
3419,17:16:00,1038,Diana Tweedie,dairy,17
3420,17:16:00,1039,Judy Beaver,fruit,17
3421,17:16:00,1040,Dianne Kendrick,drinks,17
3422,17:16:00,1041,Susan Burns,dairy,17
3423,17:17:00,1033,Christopher Robinette,checkout,17
3424,17:17:00,1037,Ernest Carpenter,dairy,17
3425,17:17:00,1039,Judy Beaver,checkout,17
3426,17:17:00,1042,Richard Hamann,dairy,17
3427,17:17:00,1043,Thomas Belanger,spices,17
3428,17:18:00,1016,George Segal,checkout,17
3429,17:18:00,1030,Frank Zabel,spices,17
3430,17:18:00,1034,Susan Hill,drinks,17
3431,17:18:00,1035,Peggy Caudill,spices,17
3432,17:18:00,1041,Susan Burns,checkout,17
3433,17:18:00,1043,Thomas Belanger,fruit,17
3434,17:18:00,1044,David Lovett,drinks,17
3435,17:18:00,1045,Margaret Downey,spices,17
3436,17:19:00,1030,Frank Zabel,dairy,17
3437,17:19:00,1040,Dianne Kendrick,spices,17
3438,17:19:00,1046,Bonita Mcbride,fruit,17
3439,17:19:00,1047,Wilma Morales,fruit,17
3440,17:20:00,1027,Elizabeth Wiley,spices,17
3441,17:20:00,1030,Frank Zabel,checkout,17
3442,17:20:00,1031,Min Compton,drinks,17
3443,17:20:00,1048,Ronald Hollandsworth,drinks,17
3444,17:20:00,1049,Jacquelyn King,dairy,17
3445,17:20:00,1050,Louis Williams,dairy,17
3446,17:21:00,1027,Elizabeth Wiley,checkout,17
3447,17:21:00,1031,Min Compton,checkout,17
3448,17:21:00,1034,Susan Hill,checkout,17
3449,17:21:00,1035,Peggy Caudill,drinks,17
3450,17:21:00,1040,Dianne Kendrick,drinks,17
3451,17:21:00,1042,Richard Hamann,checkout,17
3452,17:21:00,1044,David Lovett,checkout,17
3453,17:21:00,1045,Margaret Downey,dairy,17
3454,17:21:00,1046,Bonita Mcbride,checkout,17
3455,17:21:00,1047,Wilma Morales,checkout,17
3456,17:21:00,1051,Gregory Lachley,fruit,17
3457,17:22:00,1043,Thomas Belanger,checkout,17
3458,17:22:00,1051,Gregory Lachley,drinks,17
3459,17:22:00,1052,Paul Miller,fruit,17
3460,17:22:00,1053,Karen Lindenpitz,drinks,17
3461,17:22:00,1054,Anthony Mendoza,dairy,17
3462,17:23:00,1018,Evelyn Harris,checkout,17
3463,17:23:00,1032,Margie Chambers,spices,17
3464,17:23:00,1049,Jacquelyn King,spices,17
3465,17:23:00,1052,Paul Miller,drinks,17
3466,17:23:00,1053,Karen Lindenpitz,fruit,17
3467,17:23:00,1055,Randy Davenport,dairy,17
3468,17:23:00,1056,Kathryn Johnson,fruit,17
3469,17:24:00,1032,Margie Chambers,drinks,17
3470,17:24:00,1036,Gregory Mcbride,checkout,17
3471,17:24:00,1040,Dianne Kendrick,spices,17
3472,17:24:00,1053,Karen Lindenpitz,checkout,17
3473,17:24:00,1056,Kathryn Johnson,spices,17
3474,17:24:00,1057,Inez Nifong,dairy,17
3475,17:24:00,1058,Jon Elliott,dairy,17
3476,17:25:00,1035,Peggy Caudill,fruit,17
3477,17:25:00,1040,Dianne Kendrick,checkout,17
3478,17:25:00,1049,Jacquelyn King,drinks,17
3479,17:25:00,1056,Kathryn Johnson,dairy,17
3480,17:25:00,1057,Inez Nifong,spices,17
3481,17:26:00,1025,Eric Fullard,fruit,17
3482,17:26:00,1035,Peggy Caudill,spices,17
3483,17:26:00,1037,Ernest Carpenter,spices,17
3484,17:26:00,1038,Diana Tweedie,spices,17
3485,17:26:00,1048,Ronald Hollandsworth,checkout,17
3486,17:26:00,1049,Jacquelyn King,checkout,17
3487,17:26:00,1057,Inez Nifong,drinks,17
3488,17:26:00,1059,Michael Kilgore,drinks,17
3489,17:26:00,1060,David Campos,drinks,17
3490,17:26:00,1061,Houston Clemons,drinks,17
3491,17:26:00,1062,Benjamin Gilmore,drinks,17
3492,17:26:00,1063,Cynthia Clayton,fruit,17
3493,17:27:00,1025,Eric Fullard,checkout,17
3494,17:27:00,1035,Peggy Caudill,checkout,17
3495,17:27:00,1060,David Campos,checkout,17
3496,17:27:00,1062,Benjamin Gilmore,spices,17
3497,17:27:00,1064,Jada Tennon,spices,17
3498,17:27:00,1065,Robert Keyser,fruit,17
3499,17:27:00,1066,Thomas Spaulding,dairy,17
3500,17:28:00,1038,Diana Tweedie,checkout,17
3501,17:28:00,1052,Paul Miller,checkout,17
3502,17:28:00,1055,Randy Davenport,checkout,17
3503,17:28:00,1057,Inez Nifong,fruit,17
3504,17:28:00,1063,Cynthia Clayton,drinks,17
3505,17:28:00,1064,Jada Tennon,checkout,17
3506,17:28:00,1065,Robert Keyser,dairy,17
3507,17:28:00,1067,Mary Scott,spices,17
3508,17:29:00,1037,Ernest Carpenter,dairy,17
3509,17:29:00,1045,Margaret Downey,fruit,17
3510,17:29:00,1051,Gregory Lachley,spices,17
3511,17:29:00,1057,Inez Nifong,dairy,17
3512,17:29:00,1059,Michael Kilgore,checkout,17
3513,17:29:00,1063,Cynthia Clayton,checkout,17
3514,17:29:00,1067,Mary Scott,dairy,17
3515,17:30:00,1065,Robert Keyser,drinks,17
3516,17:30:00,1066,Thomas Spaulding,spices,17
3517,17:30:00,1068,Barbara Boyer,spices,17
3518,17:30:00,1069,Heidi Hadden,spices,17
3519,17:30:00,1070,Randy Leisure,fruit,17
3520,17:30:00,1071,Sylvia Lewis,spices,17
3521,17:31:00,1032,Margie Chambers,checkout,17
3522,17:31:00,1050,Louis Williams,checkout,17
3523,17:31:00,1051,Gregory Lachley,checkout,17
3524,17:31:00,1057,Inez Nifong,fruit,17
3525,17:31:00,1062,Benjamin Gilmore,checkout,17
3526,17:31:00,1065,Robert Keyser,checkout,17
3527,17:31:00,1068,Barbara Boyer,checkout,17
3528,17:31:00,1069,Heidi Hadden,drinks,17
3529,17:31:00,1070,Randy Leisure,spices,17
3530,17:31:00,1071,Sylvia Lewis,fruit,17
3531,17:31:00,1072,Michelle Sprouse,fruit,17
3532,17:31:00,1073,Dennis Holbrook,fruit,17
3533,17:31:00,1074,Yvonne Thyng,fruit,17
3534,17:31:00,1075,Kelly Mcdonald,spices,17
3535,17:32:00,1045,Margaret Downey,dairy,17
3536,17:32:00,1054,Anthony Mendoza,fruit,17
3537,17:32:00,1066,Thomas Spaulding,dairy,17
3538,17:32:00,1070,Randy Leisure,dairy,17
3539,17:32:00,1073,Dennis Holbrook,dairy,17
3540,17:32:00,1075,Kelly Mcdonald,checkout,17
3541,17:32:00,1076,William Harvey,dairy,17
3542,17:32:00,1077,Misty Barber,dairy,17
3543,17:33:00,1056,Kathryn Johnson,drinks,17
3544,17:33:00,1057,Inez Nifong,checkout,17
3545,17:33:00,1067,Mary Scott,fruit,17
3546,17:33:00,1077,Misty Barber,checkout,17
3547,17:34:00,1054,Anthony Mendoza,dairy,17
3548,17:34:00,1061,Houston Clemons,spices,17
3549,17:34:00,1070,Randy Leisure,drinks,17
3550,17:34:00,1072,Michelle Sprouse,dairy,17
3551,17:34:00,1078,Jamie Fox,spices,17
